review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
R3K0LCJ8WSEFOW,B0C345M3T7,2.0 out of 5 stars Shockingly bad user experience...,G. Davis,2,"I've used many different brands of earbuds, and for the price, these are probably the worst I've used, to a degree I'm struggling to comprehend. Let's get one thing out of the way: they sound good. It's better than my AirPods Pro 2s. Everything else, and I mean everything else, is so much worse. Let's start at the top.These things are so slippery that I struggle to get them out of the case without dropping them. And for me, the shape is hard to get into my ears. Also, the case feels cheap. They charge $300 for these?Setup is a chore. You are required to use the app to access any of its features. And boy, is it a piece of work. From opening the app to first listening to anything took just over an hour. AN HOUR! You must log into a Sony account to get most of the high-end features to work, which is nonsense. And lord help you if you had a Playstation account 15 years ago. I appreciate the trouble Sony has gone to for security, but I had to do a 10-part captcha from hell twice to get into the account. And the translation to English in the app is poor at best, making the whole experience a head-scratching mess. The device pairing process is easy, however.The noise canceling is about as good as my 70-dollar no-name Chinese buds. Seems better at high-pitched things than general background noise, which is a strange feat as the former is much harder to pull off. I struggle to hear dogs barking, but my AC is as clear as a bell. The ambient pass-through is barely acceptable, not even in the same league as the AirPod Pros. Your voice tends to be over-amplified and slightly delayed, making talking to and understanding others a mess. The feature that mutes whatever you are listening to and turns off ANC when you start talking is hit or miss. It works about half the time when I start talking. The other half kicks on when any noise is picked up. Very annoying.Now, the reason I purchased these is Multipoint Bluetooth. This feature lets devices connect to multiple devices simultaneously and quickly switch between them. It's crucial for any work that has you bouncing between phone calls and working on a PC. Let me tell you, Sony's implementation is worse than useless. Can I connect to two devices? Sure. Can I stay connected to two devices? Absolutely not. When they are connected, does it switch seamlessly between the two? Also, absolutely not. If one is already making a sound, the other device can't be changed without silencing the first device. So, say you are listening to YouTube on your PC and get a call. To switch to the call, pause YouTube and anything else making sound, then answer the call. And about 50% of the time, it will switch. Otherwise, you have to change it manually. What is even the point? Even more fun is that the second device can't be switched to after some time, between 5 minutes and who knows how long, without manually going into settings and reconnecting first. Then you get another 5 minutes to a couple of hours of flaky ""fast switching"".The battery life is an actual lie. They claim 8 hours, but with all features turned off except playback, I got closer to 6. With ANC on, I may have gotten 4-5 hours. Each bud's battery seems to drain at different speeds as well. So, while one may have 10% left, the other is already dead.I would be less critical if these were $100 instead of $300. Crucially, though, even at $100, I would still return them. Other than sounding great, they are terrible to use. And for $100, I can get earbuds that sound just as good but aren't so finicky.In closing, I'm surprised Sony released such a poor product. They're so bad that it's tarnished my view of the company.","Reviewed in the United States November 15, 2023",AGPHPG2FTG2TRHFMZO7HGVSPKOIQ,1,68,Color: Black,Sony WF-1000XM5,0.060833333333333336,0.436329365079365,Neutral
R39JX448URFH9P,B0C345M3T7,3.0 out of 5 stars WTF was Sony thinking?,Ronnie H Chattanooga,3,"So I heard that these ear buds sound great... Well, let me say that I am extremely disappointed with the ear tips that come with these. They flat out suck! It's impossible to get a good seal with any size of the included tips. Are you kidding me? Almost $300 for these and they don't give you quality soft silicone tips that give an air tight seal? Luckily, I just happened to have some old tips from a from a different earbud brand that fit, sort of. Only then did I really get to hear what the hype for them is about. They do sound great after all, with an air tight fit. Just know that you won't get the most out of these buds with the included tips. Just for this, I cannot recommend them.","Reviewed in the United States July 26, 2024",AFSBBGS6CJLAJ5KHFJZ3HPF37B3Q,1,1,Color: Black,Sony WF-1000XM5,0.17517230576441106,0.5173558897243108,Neutral
R4NX15H2Q7JKI,B0C345M3T7,3.0 out of 5 stars Sounds good but problems,Fred H,3,"So, I wanted to love these, and the sound is good. But the ANC is simply not good at all. Worse yet, they default you to adaptive, which for a person like me with noise problems, is a disaster as it simply doesn't work. Listen I want ANC to work when i want it to, not when Sony decides i should have it (you can disable the Sony decides feature) Worse yet are the controls: whenever you want to adjust these in your ears, simply touching one will disable the ANC quite often. And good luck getting it back on without the app. And I really don't want to have to pull out the phone constantly while doing things like walking my dog. Bottom line, if ANC is important to you, go with another product.","Reviewed in the United States July 26, 2024",AGTB757MFYWDRMVVYNGM336AZFEA,1,0,Color: Black,Sony WF-1000XM5,0.17307692307692307,0.4915750915750916,Neutral
R1PR7DVID3SN23,B0C345M3T7,3.0 out of 5 stars Good earbuds but disappointing overall,Steven H.,3,"First off I'll say that these are good ear buds. If you don't have something comparable and just want the latest and greatest then these will be a fine purchase. With that said however, they are a disappointing ""upgrade"" to previous generation and even somewhat for other sony true wireless earbuds.I try out a lot of earbuds. So I have tried a ton of stuff on the market from basic low end stuff to Bose QCs and the Sony offerings. I've always been a fan of the sony line of truely wireless earbuds since the first time I tried them. The sound profile has always been much to my liking and I've always felt like the noise canceling worked pretty well.These XM5s however just miss the bar. The bass from these is terrible. There are better bass notes on the lower priced Link Buds S. That said, the sound is generally clearer and higher quality than the Link Buds S otherwise. In fact other than the bass these are definitely some of the clearest and high quality sounding ear buds I have ever tried.As for noise canceling, I really don't know what Sony did here but it's seems to be a step down from the XM4s. If I compare them back to back sitting in the same location with the same ambient noises and noise canceling on, I hear a lot more sounds getting through on the XM5s. I can hear the AC unit in my room with them on where as with the XM4s I cannot. I'm positive I'm using the best ear bud fitment for me (as I said before I buy and try out a lot of different earbuds, so I know how to chose the correct bud size). I don't know if it's just an inferior chip with them trying to reduce size and extend battery, or if it's just bad firmware that needs to be patched.As for the fit / weight, they are more comfortable than the XM4s. I've worn them now for multiple 3 - 4 hour sessions and never had any discomfort from them. They are noticeably lighter and smaller than the XM4s. I will mention the glossy exterior and smaller size does make them a tad tricky to get out of the case. Could also be the magnet holding them in is stronger, but I've slipped trying to pull them out a couple of times now.Battery life I would call on par for modern day ear buds. Nothing amazing, but definitely would consider it good. Even after a 4 hour session with ANC on the lower of the two earbuds was still at 33%. They claim 8 hours but that is only if you have ANC and everything off.Overall as I said, these are good ear buds, just disappointing that the ANC seems worse, and the bass tones are so bad.","Reviewed in the United States September 25, 2023",AFH23JSGQS4ICPUR5H6CEEOC6RTA,1,54,Color: Black,Sony WF-1000XM5,0.11632809577254025,0.49011129816685384,Neutral
R3TYKIZ0H1F9BD,B0C345M3T7,"5.0 out of 5 stars Yes, It worth an upgrade!",Naji,5,"I was looking for the best noise canceling earbuds as I was tired of using a mediocre Galaxy Buds 2. So I started my research on earbuds that I can use for long hours and don't want to feel pain in my ears. Since I had Sony over-the-ear headset WH-1000XM4, I decided to go for Sony. I picked up XM4 earbuds from Amazon, connected with my Galaxy S23 Ultra and right away I was blown away by the crisp sound quality of XM4. I used it for a week, however, it was not comfortable at all. XM4 are bigger, heavier and the overall design is bulkier. So I returned those after getting pain in my ear canal and I completely dropped the idea of using in-ear buds. I bought Apple Airpod Pro 2 to counter the experience that I have just had with XM4 because it was cheaper than WF-1000XM5 and was highly rated. Though I am using Android flagship, but Apple Airpod Pro 2 can be configured using an ipad and macbook which I already have so I was able to configure it and use it with my Android phone. Other than spatial sound, I could use the Airpods pro 2 at their best. To my surprise, Airpods work amazing with Android espacially after I installed equilizers and increasing the bit rates. It even sounded better than when connected to an ipad. But within a week, I started to feel that it doesn't create an air tight seal to give the best music quality possible. I almost lost an Airpod without noticing that it fell out of my ear. Also while walking around, moving head too much, Airpods tend to get lose. I gave up on those also as it was not justified to pay premium price but not getting the features I need.So I went to the latest and greatest WF-1000XM5. These are smaller than XM4, lighter, made with premium material and you can tell right away that these earbuds are top notch. I connected my phone, enabled LDAP (Sony proprietary codec for bluetooth) and then up the bitrate in Android developers mode to maximum. Gave it some reverb and slightly increase the mids of XM5 and wow they sounded best of all that I have tried so far. It has memory foam tips, which are not that bad in the ear. I can wear those for hours without noticing that I have something in my ear. It creates a good air tight seal, ANC is amazing, sound quality is great. Some people have complained about ANC not be that good in crowded place, but in my use case I haven't encountered a situation where ANC is not up to mark. I personally think it was worth an upgrade from XM4 and it has given me better music on S23 Ultra than using Airpods. Sony knows how music sound great. These are earbuds until Sony makes the next upgrade XM6.","Reviewed in the United States September 12, 2023",AHBKZEGCOV7TPXD7B2SWJYD7SG3Q,1,27,Color: Black,Sony WF-1000XM5,0.2626656314699793,0.5246273291925467,Positive
R2X8LT0MF9KARV,B0C345M3T7,4.0 out of 5 stars Buenos Auriculares!,Leonardo M.,4,"Me gustaron, el precio creo q esta exagerado, 180 dls estaria bien.","Reviewed in the United States July 9, 2024",AEPN2VPBTSE7LHOEJ3WFFHA443XA,1,0,Color: Black,Sony WF-1000XM5,0.0,0.0,Neutral
RRIAZJJTHL6U7,B0C345M3T7,5.0 out of 5 stars Functions Well in Loud Environments,David,5,"I use these headphones constantly in two hour bursts, five to ten hours a day in a loud and sometimes cacophonous environment. The batteries always last a whole day, often well into a second day. A third day depends on use and to my memory would be around about 10%-ish percent battery life. Activating noise cancelling does not make a loud environment seem much quieter, but there is an obvious improvement to the sound quality. If I can't understand a podcaster over the environmental volume, noise cancellation has always been a reliable solution to clarify his voice. My only complaint is what to my layman ears a lack of bass. But that's to be expected from such a small device. As well that the microphone quality is quite disappointing for phone calls but functional, though its microphone cannot handle louder environments like the noise canceling can. Overall a favorite purchase of mine primarily for listening and secondarily for hands-free calls.","Reviewed in the United States June 8, 2024",AEWBDB5CV4EGOTCPJYYSWPU5CXFQ,1,3,Color: Black,Sony WF-1000XM5,-0.008695652173913044,0.4260869565217392,Neutral
R3VXYMGPNL02NI,B0C345M3T7,4.0 out of 5 stars Not as good as Bose QuietComfort Ultra but not bad either,Amazon Customer,4,In favor of Sony: smaller and lighter compared with Bose QuietComfort Ultra.Sony feels better on the hand. Better quality materials.But...These earbuds don't feel comfortable in the ears out of the box. I had to purchase third-party ear tips to start enjoying the buds.Better sound and ANC from Bose but not by much.,"Reviewed in the United States June 5, 2024",AFOEVSCCWNYNAFGZMMCOLNJ3EHTA,1,1,Color: Black,Sony WF-1000XM5,0.35714285714285715,0.5,Positive
R3DC1VNP9SW466,B0C345M3T7,5.0 out of 5 stars The Best Earbuds I Have Bought,Chase,5,"These earbuds have been the best investment into technology I have ever made. After using and experiencing problems with both the AirPods Pro and AirPods Pro Gen 2 I decided to switch to the Sony earbuds despite using an iPhone. The noise cancellation is leagues above Apple products (in my opinion) and the commonly disputed transparency mode feels equally as good as Apple earbuds. The comfort of these earbuds is unmatched and I have never felt uncomfortable while wearing them, while the Apple earbuds and other wireless earbuds I have tried (Skull Candy etc...) fall out of my ears easily these don't. I can wear them for long hours studying or writing reports and not having to worry about them being uncomfortable or the battery dying. This is preferential so I won't talk about it as much, but after properly modifying the equalizer on the Sony app they sounded the best of any wireless earbuds in my experience.TLDR: These earbuds are phenomenal, if you aren't stuck on the Apple ecosystem, absolutely give them a go as they are worth the money","Reviewed in the United States June 2, 2024",AF4DNCSBKFDO3TILUUWRGU44A2YA,1,2,Color: Silver,Sony WF-1000XM5,0.19055555555555556,0.4805555555555555,Neutral
R3LR2CIMTNNYB4,B0C345M3T7,"3.0 out of 5 stars These are nice, but bluetooth buds just aren't there yet",Jeff S,3,"Let me start off by saying that I have a pair of Sony WFL900 ear buds and they are my go to set. I also have several others from Anker, JBL and some wired ones as well. The WF-1000XM5 are good, the feature set is nice, and they are made well. The biggest flaw is bluetooth in my opinion. Listening to high quality streams and high bitrate audio, these sound nice. They sound a little better then my WFL900s but, they also fit the ear better and block outside sounds. The WFL900 have a pass-through hole, so outside sounds will get in your ear. The WF-1000XM5 are good. But are they $300 worth of good? No. Not by a long shot. Back when our phones had a wired connection I bought a really nice pair of Shure wired ear buds. These were so good, you could hear things you didn't hear before. The WF-1000MX5 probably will do the same thing, if the bluetooth audio wasn't compressed within an inch of its life. I have a current generation phone, so I can't imagine that is the issue. After trying 3 other ear buds, I've come to the conclusion that bluetooth ear buds are just OK. They will never be really good and you shouldn't really spend more money then you are comfortable with, considering you will probably crush or lose these within a year. Going back to my old Sony WFL900 until something else comes out. Hope this helps.","Reviewed in the United States April 4, 2024",AH7BFORFHOSR4NQ3ZP6U6YZP5HUQ,1,9,Color: Silver,Sony WF-1000XM5,0.3050806451612903,0.43483870967741933,Positive
R3ALFVKUXTQ75H,B0C345M3T7,3.0 out of 5 stars Eh,Ranier,3,"I was excited to buy these because my all of my AirPods have been annoying me with the random blue tooth connection audio cut outs or however you describe that situation. Anyways, I was disappointed. These have better noise cancelling yes, but I miss the comfort of AirPods and the seamless integration with iPhone. One of the headphones will just not charge easily no matter how perfect I fit it in the case so after 2 or 3 times of popping these in to see one earbud had 0 charge, I gave up on these. I tried to return them but was outside of the 30 day window. I may have used these 6 times in total and have not used them since so I guess I'm stuck with them. I should have just bought another pair of AirPods..","Reviewed in the United States July 12, 2024",AEYO65MK5EOGJSBO3BE4ZIRKSH2A,1,0,Color: Black,Sony WF-1000XM5,0.009027777777777793,0.5527777777777778,Neutral
R2QOWD1ZKJN8Z,B0C345M3T7,4.0 out of 5 stars Solid earphones you will be happy,Symon,4,"The media could not be loaded. First let's just address price. Yes these are high because they are new. there are other options available but if you are looking then maybe you have the budget. Since the xm4's can be found roughly $99 used and 150 new, I would personally value these maximum $75 over current xm4 market prices. I'm just trying to compare apples to apples.Here is my rant about what sucks comparing these strictly to the xm4s.For a 2-3 yr wait for these...Sony could have done better with two design items, but more importantly, the app and features. Options for Pre-programed touch pad control have gotten slightly worse. yes worse. The startup tone cannot be disabled. It's a more pleasant tone than the 4's but yeah. at least I could turn them off. Volume control is both worse and better at the same time (in MY opinion) You have to rapid tap to increase/decrease. The glossy plastic on the earbuds are too slick. See video for the nudging requirements to remove the buds. especially if u got chonk sticks like me. The interface app is just getting out of control with the extra features and advertisements. I prefer simple.. Don't upgrade for these if you have the 4s. not worth it too me.My rant about what is better.Case size definitely got better, Earbud size is waaay more ergonomic. I got comfy with the xm4's, so they were good but this definitely stepped it up.. Music sound quality is noticably +1 over the xm4's version. The best way to describe it, is that every sound note is literally a hair more sharp and crispy. Play with the custom eq you will find something you like. other than that yea still top notch anc, good call quality connectivity etc... and all that extra stuff. You really start splitting hairs at some point for non professionals music people.Overall I'll give it 5 starts if you are upgrading from $30-$70 earbuds.If you are going from xm4's to xm5s (or any other high known flagship) I'd rate it 2 stars so save your money. (at least until they change the software features, IF they do)I don't have competitors buds to compare but I would estimate it at 3of5 stars. Each mfgr shines in diff features.Good job overall Sony but you could a done a little better for $300","Reviewed in the United States August 18, 2023",AFZYGHZGQOEUA2ACCEWYMORVX2GA,1,34,Color: Black,Sony WF-1000XM5,0.141428345959596,0.4483590367965367,Neutral
R2KY0LGLBX9A1F,B0C345M3T7,"5.0 out of 5 stars Genuinely impressed, ignore the doubters",D. Blair,5,"Let's start with the basics. If you think AirPods are the premium for sound and noise canceling, move along child. You're not here for the adult section.If you're here for actual sound, noise, canceling, audiophile level feeling, and solid improvements each update? Read on. I've had the last three editions, of the XM3, XM4, and XM5. I love the XM4 so much, I bought each color, one for work and one for everything else.First, the size of the case. This was one of my biggest gripes with the XM4. Obviously it was a huge difference from the XM3, but that's the first thing that you notice as soon as you see this with the XM5.The earbud pieces are quite similar, the essentially the ones fit the XM4s and the XM5, but they are much more hollow, and because of this you can wear them much longer compared to the XM4s, without having an earacheThe sound is superb. The additional codecs are quite impressive, and multi-point are even more impressive than they were when they came on to the XM4s.Somehow the already best in class (and yes I say that in comparison to all of the other headphones, because I have them all, AirPod pro 2s included) has somehow gotten even better. The other thing that I use constantly is transparency mode with one earbud in, so that I can walk around at work in a hospital and still hear everything around me while enjoying my music, which makes it a much more relaxing atmosphere.I've charged it once and since I've received them, and have used them pretty constantly all week. A few hours on and off, and I still have about 50% of battery life on transparency mode. I've used both earbuds with noise canceling for about 2 or 3 hours a day, while I do my notes, and just as comfortable.It's great for phone calls, and I love actually using the controls to control both the sound and the phone calls.All in all, this is the best headphones that I have both for work, play, and while steep in price, I don't think you will be disappointed.I know a lot of people feel that the app itself is overwhelming, but quite honestly, once you get the hang of it, all of your headphones sync the settings with only mild changes with each headphone. So all of my settings from the XM4 are past forward, and then the new settings that apply to these headphones, I can add in. Not all settings are required to be used, and I turned several of them off, including Google Assistant, additional notifications, etc.If you want a real world, real user, multi headphone enthusiasts review, this is it. I love them. They're the best","Reviewed in the United States August 5, 2023",AHY5OEOPMRWIEIZX63TZZ47TLTQA,1,35,Color: Black,Sony WF-1000XM5,0.3202020202020202,0.45460858585858593,Positive
R2OOFFZYQVKV1X,B0C345M3T7,5.0 out of 5 stars I wish my whole foods sounded like this,Zachary,5,"Amazing headphones, my only complaint is how.. slippery the buds are when first opening the package. I dropped them immediately. Thankfully they were not damaged.","Reviewed in the United States August 1, 2024",AGN35J6K6B5FGZ53MIBR4SFEKI5A,1,0,Color: Black,Sony WF-1000XM5,0.1375,0.6083333333333334,Neutral
R2NWIRWLM98I01,B0C345M3T7,4.0 out of 5 stars Sounds good but hard to fit and control,jbeam,4,"Had to return these even though they sound better than and of the several Bluetooth earbuds I own. They were hard to fit in my ears but once there sounded great with decent but not exceptional noise cancellation, no better than my old Jabras. Very hard for me to use the controls on the headphones, always accidentally changing settings when touching them to put in my ear and especially difficult to adjust volume with multiple taps perfectly timed. Too much hassle for me.","Reviewed in the United States May 12, 2024",AEVI5AX6YSOD657EDNSJXGVBZTFQ,1,1,Color: Black,Sony WF-1000XM5,0.14191176470588232,0.550735294117647,Neutral
R20C5FKYRZNVE,B0C345M3T7,5.0 out of 5 stars Smaller and Lighter than WF-1000XM5 longer battery life,Amazon Customer,5,I have been using this for the past few days and they have been great. They are more comfortable than the XM4's and they have better tap functions including volume control. Couldn't be more happy with them.,"Reviewed in the United States July 22, 2024",AEB5HJIZG5KPBTT6JYC7UP7ARYIA,1,0,Color: Black,Sony WF-1000XM5,0.38125,0.55,Positive
R264JXOICHBCP6,B0C345M3T7,"3.0 out of 5 stars Smaller and lighter than XM4, but not better!",C,3,"Firstly, they are smaller and lighter than the previous generation WF1000-XM4. They are slightly more comfortable in the ear, but not as easy to get a seal, since they can spin in your ear more freely. The battery life issues that plagued the previous generation (the reason Sony bought them back from me) are supposed to have been addressed, but time will tell. Active noise cancelling is again great, as long as you can get a good seal. The buds come with multiple sizes of foam and silicone tips. These are the good things.The bad:... the sound. This is a big one, and I am very dissapointed here. They may sound great to some, but comparing to all the buds I own - The WF1000-XM4, Denon Perl Pro, Galaxy Buds, Pixel Buds 2, they aren't as good sounding. I don't know what it is exactly, but the sound is way worse than the XM4. It sounds overproduced or artificial. It leaves me wanting for something more, something the XM4 gave me. I tried the customized sound profile in the app, but it doesn't seem to do much, and doesn't give the quality I am used to. If you crank the sound up they come alive a bit more, but they are too loud to listen to comfortably or for long periods.Overall they are not bad buds, and if you can catch them on sale they are worth a try, however, they did not deliver the sound I expect from Sony. I personally feel they put too much focus on making them smaller and lighter. These aren't earbuds that I would buy to go to the gym or run with, I bought them for the Sony sound quality, and unfortunately, this was a miss by Sony in my opinion. If you have high standards for accurate and lively sound quality, these may not be the buds for you.","Reviewed in the United States January 5, 2024",AFSKX25YXZFUYF2TECSS2OBUPI4A,1,2,Color: Black,Sony WF-1000XM5,0.2265972222222223,0.49076388888888883,Positive
REIYFRG03Q58I,B0C345M3T7,"4.0 out of 5 stars As buying or upgrading from wf4, what you should know",Amazon Customer,4,"First I do need the ANC, because I am using a laptop, when gaming, the fan noise is very huge, so ANC is a key feature to me.And my conclusion is wf4 and wf5 has the same amount ANC as I can feel, the fan noise I can hear through the ear buds are the sameNest thing, the tips, sony changed the materials this time, the out side of the ear tips wont stick on you canal this time, it comes off much easier than the previous generation, surprisingly even I don’t feel like my ear canal is full sealed like wf4, but the amount of ANC I am receiving is the sameThird matter, you have the option of TRUN OFF the sidetone on the wf5I personally did contacted sony, of wishing they can make this as a future of letting users to turn on or off the sidetone, in which when you use mic, the sound comes from the ear buds will stay the same, and if you consider to buy them for gaming, it really is a point to upgrade for.4, the control on the ear buds changed, like wf4 where you can only get 1 set of unchangeable command on each of the earbuds, wf5 has the same thing, but the volume adjustment is changed, unlike last gen you have to set a earbud of the function, now it is hitting left side 4 times repeatedly for lower the volume and right side of increase the volume. Very annoying to be honest, compare to the last gen I changed left side as volume control, in which I can hold and adjust the volume, but this one you have to keep hitting it.About the comfort, they about the same, I can not tell the difference between each other.Overall if you buying this for gaming, or you are a customer representative at work need microphone a lot, it is kind worth buy it or upgrade from WF4, simply because you can turn off the sidetone on wf5.Besides that there aren’t noticeable or meaningful changes compare to the last gen.","Reviewed in the United States July 31, 2023",AELUYECRF5GZK2OZYGEIPMLXMGDQ,1,27,Color: Black,Sony WF-1000XM5,0.1335374149659864,0.38456632653061223,Neutral
RT61N0HBRPYVZ,B0C345M3T7,"3.0 out of 5 stars Poor fit, I guess",Clams,3,"I got these after reading good reviews and having connection problems with two different pairs of Bose QC ii earbuds. I had previously tried the xm4s, and they were good but too large for my ears and hurt after wearing them just 30-ish minutes. When I got these, I couldn't understand why the reviews had been so good. The ANC was just horrible. Definitely worse than the Bose and the XM4s. I've had them a couple of weeks and tried many different sets of ear tips and couldn't get any improvement. I mostly use earbuds at the gym, and with these, I could still clearly hear background noise and music, even over the sound of my own music. Sometimes the noise comes through so clearly that I can't believe the ANC is even turned on.Finally after two weeks using them, I tried pressing them further into my ears and holding them there. When I do that, the ANC is great, but they won't stay in that deeply unless I hold them, so I'll need to return them. Apparently these are just not a good fit for my ears and I can't get a decent seal.Other:*The multi-point connection is great and works really well. It's ridiculous that the Bose doesn't have that.*Battery life is as advertised.*These are much smaller and more comfortable than the XM4s. The case size in a lot smaller and convenient.*Having to tap four times to adjust the volume is stupid and annoying.*No ""find my device"" feature. I got a case and attached a Tile. Another ridiculous feature omission.*The earbud volume is not synced to the phone volume, at least not on my Pixel 7. This means that if I use the phone buttons to change volume, it will only change up or down to the point that the earbud volume is set at. If you want max volume, for example, you would have to max the volume on your phone and max it on the earbuds. The Bose were not like this. Adjusting the volume on the earbuds brings up the volume control on the phone.I decided to buy a used pair of the original Bose earbuds. I'd previously owned them and sold them when I got the Bose II. They are big and ugly, and the case is too big, but they worked properly without any of the issues or frustrations I've experienced with the Bose II and Sony XM4/XM5. (But I will say that I probably would have kept these xm5s if they had fit well enough for good noise cancellation.)","Reviewed in the United States September 25, 2023",AHDUO5GC5LHF4C5DJVUURKZMCY5A,1,0,Color: Black,Sony WF-1000XM5,0.12273629148629152,0.5587301587301587,Neutral
R12L5R2D1AZWC0,B0C345M3T7,3.0 out of 5 stars GREAT!! But...,Ryan Oswald,3,"All the reviews about how awesome these are once you have them in your ears are absolutely correct: if anything better has been developed yet I don't know about it.Unfortunately, all that effort spent on the performance left functionality up the proverbial creek sans paddle.Just putting these in your ears will result in your music turning on and off a dozen or so times. The controls alternate between being so sensitive a breeze changes the track to having to hit them with a hammer just to pause and un-pause.True, you can change the button pre-sets, but not in a meaningful way. You can basically turn them off so you won't turn them on off on off on off on off your music putting them in, but once you do, you can't turn on your music, so basically defeats the entire purpose.However, once you do, somehow, eventually, possibly get them in your ears and following reasonable commands.... that's some amazing sound quality.","Reviewed in the United States June 9, 2024",AHUJF5WK52NSU2OICXC37NIVU4DQ,1,0,Color: Black,Sony WF-1000XM5,0.23333333333333334,0.5216666666666666,Positive
RY2I7FXPDUKGT,B0C345M3T7,4.0 out of 5 stars *Early Impressions* A Marginal Upgrade To Their Already Great WF-1000XM4’s,April Villaaa,4,"Coming from the previous model, the WF-1000XM4, these feel pretty familiar. Although the shape has been slimmed down, the fit is pretty similar but slightly less bulky and yet pretty comfortable.They come with more ear tips allowing a tight seal for a wider variety of ears (SS, S, M, L) medium being the standard that come preinstalled out of the box.The default sound signature has changed slightly, but thanks to the Sony Headphones Connect app, there’s an 5 band equalizer with presets and their iconic “Clear Bass” slider for the bass heads. These earbuds can also produce more “rich” low bass frequencies. Allowing for nice sub-bass that does not sound muddy and overpowering, but rather strong and detailed (depending on your EQ of course).Ambient sound happens to be weaker and sounds slightly less natural compared to the AirPods Pro 2, but good enough. Noise cancelling has been improved with slightly better performance with sudden noises like bangs and clanks, and even better/noticeable improvement with voices, hums and rumbles.(PS: Ambient sound still sucks when it’s windy due to excessive wind-flap noise. But, wind reduction during noise cancelling has been improved!)Lastly battery. Which appears to be about the same as the last model (about 8 hours on the earbuds, 24 hrs with the charging case), but the charging of the earbuds in the case is much faster! 60 minutes of playtime from 3-5 minutes of charging is not too crazy of a claim.Now, keep in mind that the WF-1000XM4 had problems with battery malfunction. And although Sony did usually replace the many faulty units of the previous model, this is something to watch out for as there is no way to tell if they’ve improved it until a few more months have passed.Conclusion; If you’re currently an owner of the WF-1000XM4, I would wait for a bigger update. But if you’re upgrading from the WF-1000XM3 or even the AirPods Pro 2. This is a great product that will not leave you disappointed.Extra Features not tested:Multi-Device Connections, Head Gestures, Extensive Voice Call quality under difficult scenarios, In-device Voice Assistant.","Reviewed in the United States August 1, 2023",AF67MZXBRLZXOMSKSAMRGDWF72SA,1,30,Color: Black,Sony WF-1000XM5,0.10847832722832723,0.46201159951159954,Neutral
R3E1HECH05SPZ4,B0C345M3T7,3.0 out of 5 stars Overrated,E7,3,"I have the Sony WF-1000XM4 and now the XM5. The XM4 battery life is terrible. They have issues with those so don't get those. The XM5 noise cancellation is great and the music quality is good but I have a few complaints. The earbuds don't stay in my ear when using the original foam tips. It's annoying having your hands busy at work and feeling your earbud shifting about to fall out. I had to buy aftermarket foam tips. The sound could be better and it's probably due to the foam tips letting the sound out. My 2nd complaint is they're not loud enough. Even with aftermarket foam tips, the earbuds are just not loud enough. I work in a noisy environment and it's hard to listen to podcasts with these. The noise cancellation only works if you have both earbuds in. It sounds like it wants to work when using one earbud but only when there's a really loud noise. It cuts the music momentarily and goes back to letting all the noise in. It would really help if it would work with only one earbud in because I wouldn't have any problems hearing whatever I'm listening to. I hate the touch sensitive controls. I wish they had a physical button that gave me a clicky feedback every time I press it. There is a tone whenever you pause or skip but like I said, it's hard to hear in a noisy environment. Most of the time, I have to raise my volume to notice if it paused, skipped or didn't register me pressing the touch sensitive controls. I originally bought these to use while I'm at work but now I only use these at home. For work I use the Beats Studio Buds which are louder, stay in my ear (with comply foam tips), have great audio and have a clicky button for the controls. No more guessing if I pressed the button or not. With the Beats Studio Buds I can now listen to the same podcasts I couldn't hear with my XM5s in the same noisy environment. I just bought the Studio Buds + which have a better battery life than the 1st gen. The XM5s are overrated in my opinion.","Reviewed in the United States December 2, 2023",AHLWZLKOSIIDQSKJVPHU4HHAQZMA,1,2,Color: Black,Sony WF-1000XM5,0.052412280701754375,0.556610275689223,Neutral
